method,scenario,topology_a,topology_b,ordered_pair_label,latent_spearman,metric_spearman,delta_spearman,metric_spearman_column,n_observations,source_csv,ordered_topology_pairs,mesh_pair_level,chamfer_spearman,latent_pearson,chamfer_pearson,delta_pearson,model_beats_chamfer,n_subjects,n_subject_pairs,n_mesh_pairs,chamfer_seconds_mean,chamfer_seconds_median,total_pair_seconds_mean,total_pair_seconds_median,output_dir,output_json,output_csv,output_md,registered_chamfer_spearman,registered_chamfer_pearson,model_beats_registered_chamfer,rigid_icp_seconds_mean,rigid_icp_seconds_median,nonrigid_cpd_seconds_mean,nonrigid_cpd_seconds_median,warp_seconds_mean,warp_seconds_median,registration_seconds_mean,registration_seconds_median,nicp_correspondence_spearman,nicp_correspondence_pearson,model_beats_nicp_correspondence,nonrigid_nicp_seconds_mean,nonrigid_nicp_seconds_median,metric_seconds_mean,metric_seconds_median
nicp_correspondence,mixed,original,remesh,original__to__remesh,0.673802,0.199122,0.474679,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/mixed/original__to__remesh/ranking_summary.csv,1,1,,0.696167,,0.496055,,100,4950,4950,,,0.009599,0.009552,,,,,,,,0.000579,0.000371,,,,,,,0.199122,0.200112,1,0.008919,0.008967,0.000102,0.000102
nicp_correspondence,mixed,original,up60k,original__to__up60k,0.720967,0.141738,0.579229,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/mixed/original__to__up60k/ranking_summary.csv,1,1,,0.751083,,0.585244,,100,4950,4950,,,0.009601,0.009564,,,,,,,,0.000580,0.000376,,,,,,,0.141738,0.165839,1,0.008919,0.008964,0.000102,0.000102
nicp_correspondence,mixed,remesh,crop,remesh__to__crop,0.577727,0.074677,0.503049,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/mixed/remesh__to__crop/ranking_summary.csv,1,1,,0.626226,,0.546877,,100,4950,4950,,,0.009564,0.009526,,,,,,,,0.000546,0.000342,,,,,,,0.074677,0.079349,1,0.008916,0.008950,0.000101,0.000101
nicp_correspondence,mixed,remesh,down8k,remesh__to__down8k,0.690387,0.179548,0.510839,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/mixed/remesh__to__down8k/ranking_summary.csv,1,1,,0.725225,,0.543283,,100,4950,4950,,,0.009598,0.009550,,,,,,,,0.000571,0.000364,,,,,,,0.179548,0.181942,1,0.008925,0.008967,0.000102,0.000101
nicp_correspondence,mixed,remesh,noisy,remesh__to__noisy,0.685987,0.214890,0.471097,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/mixed/remesh__to__noisy/ranking_summary.csv,1,1,,0.727324,,0.486660,,100,4950,4950,,,0.009615,0.009571,,,,,,,,0.000579,0.000368,,,,,,,0.214890,0.240664,1,0.008935,0.008957,0.000102,0.000101
nicp_correspondence,mixed,remesh,original,remesh__to__original,0.670808,0.244327,0.426481,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/mixed/remesh__to__original/ranking_summary.csv,1,1,,0.713136,,0.533117,,100,4950,4950,,,0.009618,0.009561,,,,,,,,0.000584,0.000373,,,,,,,0.244327,0.180019,1,0.008932,0.008942,0.000102,0.000101
nicp_correspondence,mixed,remesh,up60k,remesh__to__up60k,0.728187,0.184250,0.543937,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/mixed/remesh__to__up60k/ranking_summary.csv,1,1,,0.759848,,0.554595,,100,4950,4950,,,0.009617,0.009563,,,,,,,,0.000576,0.000361,,,,,,,0.184250,0.205253,1,0.008938,0.008971,0.000102,0.000102
nicp_correspondence,mixed,up60k,crop,up60k__to__crop,0.608723,0.054036,0.554687,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/mixed/up60k__to__crop/ranking_summary.csv,1,1,,0.666711,,0.556931,,100,4950,4950,,,0.009576,0.009530,,,,,,,,0.000549,0.000345,,,,,,,0.054036,0.109780,1,0.008925,0.008961,0.000102,0.000101
nicp_correspondence,mixed,up60k,down8k,up60k__to__down8k,0.692304,0.205003,0.487300,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/mixed/up60k__to__down8k/ranking_summary.csv,1,1,,0.733873,,0.600254,,100,4950,4950,,,0.009626,0.009576,,,,,,,,0.000578,0.000373,,,,,,,0.205003,0.133619,1,0.008946,0.008985,0.000102,0.000102
nicp_correspondence,mixed,up60k,noisy,up60k__to__noisy,0.723521,0.204686,0.518835,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/mixed/up60k__to__noisy/ranking_summary.csv,1,1,,0.767663,,0.519385,,100,4950,4950,,,0.009601,0.009560,,,,,,,,0.000583,0.000377,,,,,,,0.204686,0.248278,1,0.008917,0.008951,0.000102,0.000102
nicp_correspondence,mixed,up60k,original,up60k__to__original,0.707648,0.265718,0.441930,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/mixed/up60k__to__original/ranking_summary.csv,1,1,,0.754853,,0.520338,,100,4950,4950,,,0.009627,0.009581,,,,,,,,0.000578,0.000370,,,,,,,0.265718,0.234514,1,0.008947,0.008996,0.000102,0.000102
nicp_correspondence,mixed,up60k,remesh,up60k__to__remesh,0.710397,0.242314,0.468083,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/mixed/up60k__to__remesh/ranking_summary.csv,1,1,,0.741876,,0.458262,,100,4950,4950,,,0.009618,0.009552,,,,,,,,0.000583,0.000369,,,,,,,0.242314,0.283614,1,0.008933,0.008954,0.000102,0.000102
nicp_correspondence,rotation,crop,down8k,crop__to__down8k,0.666300,-0.089762,0.756062,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/crop__to__down8k/ranking_summary.csv,1,1,,0.693073,,0.725616,,100,4950,4950,,,0.010050,0.009613,,,,,,,,0.000615,0.000405,,,,,,,-0.089762,-0.032543,1,0.009335,0.008991,0.000100,0.000100
nicp_correspondence,rotation,crop,noisy,crop__to__noisy,0.729515,-0.056078,0.785593,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/crop__to__noisy/ranking_summary.csv,1,1,,0.756604,,0.773720,,100,4950,4950,,,0.010032,0.009648,,,,,,,,0.000641,0.000432,,,,,,,-0.056078,-0.017116,1,0.009291,0.008980,0.000100,0.000100
nicp_correspondence,rotation,crop,original,crop__to__original,0.757893,-0.044373,0.802266,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/crop__to__original/ranking_summary.csv,1,1,,0.787720,,0.779891,,100,4950,4950,,,0.010110,0.009662,,,,,,,,0.000626,0.000416,,,,,,,-0.044373,0.007828,1,0.009385,0.009033,0.000100,0.000100
nicp_correspondence,rotation,crop,remesh,crop__to__remesh,0.651691,0.021674,0.630017,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/crop__to__remesh/ranking_summary.csv,1,1,,0.674729,,0.641222,,100,4950,4950,,,0.010094,0.009679,,,,,,,,0.000646,0.000436,,,,,,,0.021674,0.033507,1,0.009348,0.009016,0.000100,0.000100
nicp_correspondence,rotation,crop,up60k,crop__to__up60k,0.675438,-0.072336,0.747774,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/crop__to__up60k/ranking_summary.csv,1,1,,0.701902,,0.710593,,100,4950,4950,,,0.010109,0.009660,,,,,,,,0.000695,0.000430,,,,,,,-0.072336,-0.008690,1,0.009314,0.009026,0.000100,0.000100
nicp_correspondence,rotation,down8k,crop,down8k__to__crop,0.695100,0.027980,0.667120,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/down8k__to__crop/ranking_summary.csv,1,1,,0.736566,,0.667900,,100,4950,4950,,,0.009665,0.009639,,,,,,,,0.000617,0.000413,,,,,,,0.027980,0.068666,1,0.008948,0.008987,0.000100,0.000099
nicp_correspondence,rotation,down8k,noisy,down8k__to__noisy,0.788279,0.338470,0.449809,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/down8k__to__noisy/ranking_summary.csv,1,1,,0.819313,,0.465967,,100,4950,4950,,,0.009762,0.009697,,,,,,,,0.000678,0.000488,,,,,,,0.338470,0.353346,1,0.008983,0.009004,0.000100,0.000100
nicp_correspondence,rotation,down8k,original,down8k__to__original,0.775735,0.350527,0.425207,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/down8k__to__original/ranking_summary.csv,1,1,,0.811692,,0.412111,,100,4950,4950,,,0.009769,0.009701,,,,,,,,0.000669,0.000480,,,,,,,0.350527,0.399582,1,0.009000,0.009024,0.000100,0.000100
nicp_correspondence,rotation,down8k,remesh,down8k__to__remesh,0.781368,0.284705,0.496663,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/down8k__to__remesh/ranking_summary.csv,1,1,,0.810807,,0.477389,,100,4950,4950,,,0.009744,0.009683,,,,,,,,0.000652,0.000452,,,,,,,0.284705,0.333419,1,0.008992,0.009016,0.000100,0.000100
nicp_correspondence,rotation,down8k,up60k,down8k__to__up60k,0.788502,0.362828,0.425674,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/down8k__to__up60k/ranking_summary.csv,1,1,,0.818518,,0.383943,,100,4950,4950,,,0.009734,0.009699,,,,,,,,0.000650,0.000453,,,,,,,0.362828,0.434575,1,0.008984,0.009020,0.000100,0.000100
nicp_correspondence,rotation,noisy,crop,noisy__to__crop,0.747052,0.040710,0.706342,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/noisy__to__crop/ranking_summary.csv,1,1,,0.779479,,0.680865,,100,4950,4950,,,0.009718,0.009673,,,,,,,,0.000636,0.000436,,,,,,,0.040710,0.098614,1,0.008982,0.009030,0.000100,0.000099
nicp_correspondence,rotation,noisy,down8k,noisy__to__down8k,0.771979,0.230438,0.541542,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/noisy__to__down8k/ranking_summary.csv,1,1,,0.798098,,0.575732,,100,4950,4950,,,0.009734,0.009694,,,,,,,,0.000678,0.000485,,,,,,,0.230438,0.222366,1,0.008956,0.009010,0.000100,0.000100
nicp_correspondence,rotation,noisy,original,noisy__to__original,0.815636,0.390103,0.425533,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/noisy__to__original/ranking_summary.csv,1,1,,0.842792,,0.393160,,100,4950,4950,,,0.009725,0.009690,,,,,,,,0.000663,0.000471,,,,,,,0.390103,0.449632,1,0.008962,0.008996,0.000100,0.000100
nicp_correspondence,rotation,noisy,remesh,noisy__to__remesh,0.760151,0.333751,0.426400,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/noisy__to__remesh/ranking_summary.csv,1,1,,0.783750,,0.408407,,100,4950,4950,,,0.009761,0.009711,,,,,,,,0.000660,0.000463,,,,,,,0.333751,0.375343,1,0.009002,0.009045,0.000100,0.000100
nicp_correspondence,rotation,noisy,up60k,noisy__to__up60k,0.777942,0.307513,0.470429,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/noisy__to__up60k/ranking_summary.csv,1,1,,0.803068,,0.459171,,100,4950,4950,,,0.009744,0.009695,,,,,,,,0.000665,0.000469,,,,,,,0.307513,0.343897,1,0.008979,0.009024,0.000100,0.000100
nicp_correspondence,rotation,original,crop,original__to__crop,0.775261,0.083516,0.691745,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/original__to__crop/ranking_summary.csv,1,1,,0.803523,,0.688518,,100,4950,4950,,,0.009694,0.009653,,,,,,,,0.000632,0.000440,,,,,,,0.083516,0.115005,1,0.008962,0.008973,0.000100,0.000099
nicp_correspondence,rotation,original,down8k,original__to__down8k,0.770628,0.241895,0.528733,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/original__to__down8k/ranking_summary.csv,1,1,,0.796507,,0.563945,,100,4950,4950,,,0.009775,0.009718,,,,,,,,0.000674,0.000484,,,,,,,0.241895,0.232562,1,0.009002,0.009035,0.000100,0.000100
nicp_correspondence,rotation,original,noisy,original__to__noisy,0.820468,0.348630,0.471838,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/original__to__noisy/ranking_summary.csv,1,1,,0.843369,,0.449461,,100,4950,4950,,,0.009787,0.009730,,,,,,,,0.000682,0.000480,,,,,,,0.348630,0.393907,1,0.009004,0.009041,0.000100,0.000100
nicp_correspondence,rotation,original,remesh,original__to__remesh,0.757792,0.365770,0.392022,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/original__to__remesh/ranking_summary.csv,1,1,,0.781929,,0.373183,,100,4950,4950,,,0.009740,0.009699,,,,,,,,0.000663,0.000482,,,,,,,0.365770,0.408746,1,0.008976,0.009008,0.000100,0.000100
nicp_correspondence,rotation,original,up60k,original__to__up60k,0.779443,0.316786,0.462657,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/original__to__up60k/ranking_summary.csv,1,1,,0.804904,,0.475593,,100,4950,4950,,,0.009742,0.009699,,,,,,,,0.000671,0.000468,,,,,,,0.316786,0.329311,1,0.008971,0.009006,0.000100,0.000100
nicp_correspondence,rotation,remesh,crop,remesh__to__crop,0.681988,0.096297,0.585691,nicp_correspondence_spearman,4950,face_embedding/gt_encdec/remeshing/intrinsic/newdata/dn_mixed_topology_v1/perturbation_ranking_vs_nicp_correspondence_topology_breakdown/best_by_xtopo_mesh_clean_split-eval_pairs-cross_topology_topopairs-cross_only_ordered-1_subjects-100_meshes-10_scenarios-clean-jitter-translation-rotation-mixed_icp128_nicp128_iter8/rotation/remesh__to__crop/ranking_summary.csv,1,1,,0.721277,,0.607810,,100,4950,4950,,,0.009731,0.009694,,,,,,,,0.000638,0.000431,,,,,,,0.096297,0.113467,1,0.008993,0.009036,0.000100,0.000100
