n_pairs,spearman_latent_distance,pearson_latent_distance,spearman_raw_chamfer,pearson_raw_chamfer,spearman_rigid_p2p,pearson_rigid_p2p,spearman_nicp_p2p,pearson_nicp_p2p,spearman_nicp_p2tri,pearson_nicp_p2tri,scenario,sigma,noise_mode,topology_a,topology_b,pair_label
45,0.7889328063241106,0.8125991525832246,0.5906455862977601,0.6320969054569264,0.5214756258234519,0.5961723789214775,0.3329380764163372,0.41253906163960513,0.3198945981554677,0.40281223346549444,rotation_sigma0.1000,0.1,rotation,original,remesh,original__to__remesh
45,0.8135704874835308,0.8503531306142332,0.5162055335968379,0.5304093643172714,0.5212121212121211,0.5990722150034292,0.3110671936758893,0.427555414086992,0.2994729907773386,0.415601062747007,rotation_sigma0.1000,0.1,rotation,original,up60k,original__to__up60k
45,0.566798418972332,0.6522742522929063,-0.05955204216073781,-0.05890800469774849,0.3990777338603425,0.5198622324546329,0.1654808959156785,0.21342179595060923,0.17404479578392618,0.2250074220694145,rotation_sigma0.1000,0.1,rotation,remesh,crop,remesh__to__crop
45,0.8026350461133069,0.8478736683518632,0.4416337285902503,0.5163088626031759,0.24308300395256913,0.3549735943216602,0.22621870882740447,0.3482061547435651,0.24874835309617915,0.3452980636366328,rotation_sigma0.1000,0.1,rotation,remesh,down8k,remesh__to__down8k
45,0.7693017127799736,0.82198938591785,0.6144927536231883,0.6584334155140202,0.414756258234519,0.501054838497146,0.26205533596837943,0.3487091895651536,0.2681159420289855,0.3576593017085808,rotation_sigma0.1000,0.1,rotation,remesh,noisy,remesh__to__noisy
45,0.7686429512516467,0.8235294978659934,0.637417654808959,0.6879180635520769,0.4401844532279315,0.5279384056436882,0.3147562582345191,0.38359083814052675,0.31712779973649535,0.3769076040879891,rotation_sigma0.1000,0.1,rotation,remesh,original,remesh__to__original
45,0.7789196310935441,0.8184087463770338,0.6173913043478261,0.6514536770336514,0.4214756258234519,0.48138683371509916,0.2229249011857707,0.35982351250944916,0.23820816864295125,0.36146690877692506,rotation_sigma0.1000,0.1,rotation,remesh,up60k,remesh__to__up60k
45,0.5382081686429512,0.6050622723177255,-0.22753623188405794,-0.2153297442666009,0.23833992094861658,0.27844086699192105,0.024374176548089592,0.10037838135827004,0.03148880105401844,0.10126505016409558,rotation_sigma0.1000,0.1,rotation,up60k,crop,up60k__to__crop
45,0.8227931488801052,0.8573602597430456,0.6383399209486165,0.7058642790159895,0.5642951251646904,0.6316796628685776,0.3306982872200263,0.40078793613665,0.3267457180500658,0.38866727400257234,rotation_sigma0.1000,0.1,rotation,up60k,down8k,up60k__to__down8k
45,0.8061923583662712,0.8326367018043844,0.6310935441370223,0.697853856857843,0.5945981554677207,0.6391625613878009,0.4198945981554677,0.4933593511696441,0.41014492753623183,0.49152045805763156,rotation_sigma0.1000,0.1,rotation,up60k,noisy,up60k__to__noisy
45,0.7922266139657442,0.8299783668072699,0.5974967061923584,0.6142681536747279,0.5710144927536231,0.6521809369839442,0.3990777338603425,0.5133859620728345,0.3902503293807641,0.502703741917644,rotation_sigma0.1000,0.1,rotation,up60k,original,up60k__to__original
45,0.8267457180500658,0.8444817205966253,0.538866930171278,0.6268621547117917,0.48682476943346503,0.5699451784489431,0.24334650856389983,0.31590276428619024,0.25296442687747034,0.31411600142777957,rotation_sigma0.1000,0.1,rotation,up60k,remesh,up60k__to__remesh
45,0.403030303030303,0.4509776089152677,-0.10039525691699604,0.011249033925673134,-0.09051383399209485,-0.2268524946718993,-0.0662714097496706,-0.11612001635434455,-0.020026350461133068,-0.07225851358001299,jitter_sigma0.1000,0.1,jitter,crop,down8k,crop__to__down8k
45,0.5837944664031619,0.5853687582220873,-0.11396574440052701,-0.01594540935376255,-0.006324110671936758,0.09740133719231389,0.042292490118577074,0.15537648926678244,0.09341238471673252,0.1861562404855003,jitter_sigma0.1000,0.1,jitter,crop,noisy,crop__to__noisy
45,0.5309617918313569,0.585489078036749,-0.10355731225296441,0.011692200535280688,-0.011594202898550723,0.0036456301237027386,0.027404479578392617,0.02655906569183924,0.029249011857707508,0.04126685336565433,jitter_sigma0.1000,0.1,jitter,crop,original,crop__to__original
45,0.24440052700922266,0.3200096933218975,-0.023320158102766796,0.11859707643441784,0.02121212121212121,0.10844798259979123,0.02134387351778656,0.06397850967506435,0.012384716732542817,0.08516441856196083,jitter_sigma0.1000,0.1,jitter,crop,remesh,crop__to__remesh
45,0.5239789196310934,0.532144102893752,-0.09077733860342556,-0.00656574240315363,0.02239789196310935,0.006746438269958375,0.10764163372859024,0.09000808145665706,0.06798418972332015,0.06764681328374719,jitter_sigma0.1000,0.1,jitter,crop,up60k,crop__to__up60k
45,0.4760210803689064,0.5385383624392928,-0.20210803689064558,-0.1818210740854266,-0.24440052700922266,-0.1967692471498454,-0.29433465085639,-0.27806046590064026,-0.247167325428195,-0.19687422943883023,jitter_sigma0.1000,0.1,jitter,down8k,crop,down8k__to__crop
45,0.6685111989459815,0.7270643713492055,0.5155467720685112,0.6023408304966503,0.44426877470355725,0.4238759241719738,0.4515151515151515,0.44985726507238305,0.49367588932806317,0.4858691280553429,jitter_sigma0.1000,0.1,jitter,down8k,noisy,down8k__to__noisy
45,0.6453227931488801,0.6860115970670797,0.48339920948616594,0.5396211596761791,0.07167325428194993,0.04079592174013229,0.12160737812911723,0.14531897616036146,0.2025032938076416,0.17917284888902305,jitter_sigma0.1000,0.1,jitter,down8k,original,down8k__to__original
45,0.6557312252964427,0.7014960864494137,0.32911725955204213,0.4098447391650234,0.3960474308300394,0.40186649527199697,0.38932806324110664,0.42131956400116627,0.4270092226613965,0.45819819749045987,jitter_sigma0.1000,0.1,jitter,down8k,remesh,down8k__to__remesh
45,0.7005270092226613,0.7385259518520741,0.512516469038208,0.509171353311329,0.11198945981554678,0.13427078450795116,0.16139657444005268,0.19337397329477254,0.24519104084321472,0.25888895433807046,jitter_sigma0.1000,0.1,jitter,down8k,up60k,down8k__to__up60k
45,0.3818181818181818,0.40201504110225234,-0.21712779973649535,-0.2051644490825278,-0.1555994729907773,-0.16217177870266428,-0.175098814229249,-0.21437529985822795,-0.0893280632411067,-0.10741248112376614,jitter_sigma0.1000,0.1,jitter,noisy,crop,noisy__to__crop
45,0.4301712779973649,0.5078133037822979,0.5318840579710145,0.5678765776481551,0.13517786561264822,0.06670005999204152,0.13043478260869562,0.11405063593792712,0.1932806324110672,0.19408591070984338,jitter_sigma0.1000,0.1,jitter,noisy,down8k,noisy__to__down8k
45,0.6043478260869565,0.6543348812179127,0.5940711462450593,0.6492253971067958,0.4802371541501976,0.3467023429072718,0.49038208168642944,0.4155806783739613,0.5500658761528326,0.44072699092838447,jitter_sigma0.1000,0.1,jitter,noisy,original,noisy__to__original
45,0.3714097496706191,0.4816475143701682,0.37865612648221336,0.45199443822276775,0.19855072463768114,0.24486990988674703,0.1965744400527009,0.2521232716050069,0.2546772068511199,0.3150057009175748,jitter_sigma0.1000,0.1,jitter,noisy,remesh,noisy__to__remesh
45,0.4827404479578392,0.5471253622519239,0.5447957839262186,0.5355395560628423,0.10961791831357047,0.08267999152405513,0.1644268774703557,0.1432115738978924,0.2732542819499341,0.20151420907729517,jitter_sigma0.1000,0.1,jitter,noisy,up60k,noisy__to__up60k
45,0.5910408432147561,0.5802361066953581,-0.14993412384716728,-0.12164700944116055,-0.2595520421607378,-0.13470148461387227,-0.286824769433465,-0.22705064961060273,-0.18471673254281945,-0.11667490697840029,jitter_sigma0.1000,0.1,jitter,original,crop,original__to__crop
45,0.644927536231884,0.6623703579312386,0.3776021080368906,0.4142714316528774,-0.015546772068511197,-0.03333382314980419,0.05718050065876151,0.03542986310835142,0.1555994729907773,0.1132726670595202,jitter_sigma0.1000,0.1,jitter,original,down8k,original__to__down8k
45,0.753623188405797,0.7444514369008706,0.5106719367588932,0.5444599844726012,-0.048616600790513824,0.11276200058107765,-0.012648221343873516,0.14071713968860747,0.09472990777338601,0.28825948975935817,jitter_sigma0.1000,0.1,jitter,original,noisy,original__to__noisy
45,0.5855072463768115,0.6141252104945821,0.29433465085639,0.3672304091581826,0.020553359683794462,0.2568409552746511,0.014756258234519102,0.20583266169323325,0.03649538866930171,0.2744048413876365,jitter_sigma0.1000,0.1,jitter,original,remesh,original__to__remesh
45,0.7859025032938075,0.7676699787449903,0.5040843214756258,0.5348744973177945,0.008959156785243741,0.04531377755745918,0.02081686429512516,0.07338443723892372,0.0968379446640316,0.15437192035488295,jitter_sigma0.1000,0.1,jitter,original,up60k,original__to__up60k
45,0.36996047430830037,0.3877327895249993,-0.1329380764163373,-0.08244283476304612,-0.28300395256916994,-0.1349885777383389,-0.2993412384716732,-0.21124649862997394,-0.1769433465085639,-0.12543317531047413,jitter_sigma0.1000,0.1,jitter,remesh,crop,remesh__to__crop
45,0.6942028985507246,0.7157201492092168,0.32832674571805004,0.4060489866558245,-0.24980237154150195,-0.14834925873925944,-0.16943346508563897,-0.11463605586237609,-0.07509881422924901,0.031845116424299214,jitter_sigma0.1000,0.1,jitter,remesh,down8k,remesh__to__down8k
45,0.5092226613965743,0.574848251546743,0.43689064558629764,0.47657357721383203,-0.26126482213438734,-0.20123942184909518,-0.2263504611330698,-0.1360678176314567,-0.11607378129117257,-0.017175935705190184,jitter_sigma0.1000,0.1,jitter,remesh,noisy,remesh__to__noisy
45,0.6662714097496706,0.680068156527377,0.4665349143610013,0.48803367521554114,-0.20131752305665346,-0.17498420177130636,-0.1426877470355731,-0.1142088781290879,-0.08972332015810276,-0.06417581559433594,jitter_sigma0.1000,0.1,jitter,remesh,original,remesh__to__original
45,0.5212121212121211,0.5636968661476359,0.38801054018445325,0.41980379199013673,-0.03017127799736495,0.0655416830591284,-0.0011857707509881422,0.07896120563980427,0.09156785243741765,0.17670646986729782,jitter_sigma0.1000,0.1,jitter,remesh,up60k,remesh__to__up60k
45,0.44558629776021075,0.466243238014645,-0.1989459815546772,-0.19478260055624488,-0.20395256916996043,-0.18825646123129114,-0.244927536231884,-0.2512693726028517,-0.18471673254281945,-0.16819812380702773,jitter_sigma0.1000,0.1,jitter,up60k,crop,up60k__to__crop
45,0.6350461133069828,0.6497376583996406,0.5685111989459816,0.5940954772286051,-0.2923583662714097,-0.2568668469378447,-0.24005270092226613,-0.23164800751338885,-0.04426877470355731,-0.1196198651635161,jitter_sigma0.1000,0.1,jitter,up60k,down8k,up60k__to__down8k
45,0.6934123847167325,0.7251851940010915,0.5695652173913043,0.6216404544511852,-0.2874835309617918,-0.2517955138768675,-0.23636363636363633,-0.19333884533549747,-0.06969696969696969,-0.013432928261410036,jitter_sigma0.1000,0.1,jitter,up60k,noisy,up60k__to__noisy
45,0.7014492753623188,0.7295725232816694,0.4802371541501976,0.5788522105330804,-0.018840579710144925,-0.030489271908280526,0.01989459815546772,0.043349287098880314,0.0857707509881423,0.12081416635900116,jitter_sigma0.1000,0.1,jitter,up60k,original,up60k__to__original
45,0.5544137022397891,0.5906713335111121,0.24993412384716732,0.3148107407205883,-0.1944664031620553,-0.17105395856710345,-0.1772068511198946,-0.16642584825446916,-0.08129117259552042,-0.07563998378618275,jitter_sigma0.1000,0.1,jitter,up60k,remesh,up60k__to__remesh
